captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,431,Tetsu Kayama,tetsu-kayama,PRE 159,159,805553,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,220,21552,https://images.tcggo.com/tcggo/storage/21574/sandy-shocks-ex-pre-159-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21552,https://www.tcggo.com/external/tcgplayer/21552,Sandy Shocks ex,Sandy Shocks ex 159,28.7,27.65,159,EUR,,,100,,,134,,75,23.5,27.9,28,26,26,23.5,30,30,20,20,USD,49.88,5,,,,,28.37,2,,,25,1,40.04,4,,,22.24,1,87.84,5,10.23,1,19.46,5,31.13,5,,,75.62,5,,,,,,,EUR,21.8,Special Illustration Rare,sandy-shocks-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/sandy-shocks-ex-159,sv8pt5-159,610514,singles
2026-08-23T17:19:56+02:00,465,Yukihiro Tada,yukihiro-tada,PRE 160,160,805554,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,210,21553,https://images.tcggo.com/tcggo/storage/21575/cornerstone-mask-ogerpon-ex-pre-160-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21553,https://www.tcggo.com/external/tcgplayer/21553,Cornerstone Mask Ogerpon ex,Cornerstone Mask Ogerpon ex 160,16.32,15.94,237,EUR,,,,30,,,30,50,14.5,12.5,12.5,14,14,14.5,20,20,10,10,USD,42.06,2,,,,,,,,,35.68,1,29.76,2,,,15.99,2,84.75,5,15,1,10.79,3,26.67,5,,,49.06,1,,,,,22.3,3,EUR,11.15,Special Illustration Rare,cornerstone-mask-ogerpon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/cornerstone-mask-ogerpon-ex-160,sv8pt5-160,610515,singles
2026-08-23T17:19:56+02:00,765,YASHIRO Nanaco,yashiro-nanaco,PRE 161,161,805555,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,280,21554,https://images.tcggo.com/tcggo/storage/21576/umbreon-ex-pre-161-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21554,https://www.tcggo.com/external/tcgplayer/21554,Umbreon ex,Umbreon ex 161,1190.26,1082.91,237,EUR,,6950,,1800,,3500,,2500,1180,749.99,749.99,730,730,1180,880,880,879.99,879.99,USD,2450,5,995.63,1,839.25,3,1085.34,5,7500,5,1430.92,5,2241.93,5,,,1344.8,5,5233.25,5,1116.43,2,1084.03,5,1390.55,5,,,4635.17,5,,,803.68,1,1214.86,5,EUR,1241.32,Special Illustration Rare,umbreon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/umbreon-ex-161,sv8pt5-161,610516,singles
2026-08-23T17:19:56+02:00,421,Shinji Kanda,shinji-kanda,PRE 162,162,805556,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,230,21555,https://images.tcggo.com/tcggo/storage/21577/roaring-moon-ex-pre-162-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21555,https://www.tcggo.com/external/tcgplayer/21555,Roaring Moon ex,Roaring Moon ex 162,156.97,141.8,154,EUR,,649,179,,,975,,169,139.99,100,100,92.69,92.69,139.99,200,200,97.9,97.9,USD,310.58,5,,,,,134.92,5,1169.37,2,141.5,1,260.59,5,99.1,1,137.74,3,557.67,5,120.62,1,116.52,5,140.72,5,,,595.63,5,,,,,163.95,5,EUR,144.88,Special Illustration Rare,roaring-moon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/roaring-moon-ex-162,sv8pt5-162,610517,singles
2026-08-23T17:19:56+02:00,389,osare,osare,PRE 163,163,805557,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,190,21556,https://images.tcggo.com/tcggo/storage/21578/pecharunt-ex-pre-163-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21556,https://www.tcggo.com/external/tcgplayer/21556,Pecharunt ex,Pecharunt ex 163,37.17,28.83,144,EUR,,,,,,,,59,29.9,20,20,50,50,29.95,39.5,39.5,18,18,USD,61.25,4,,,,,20.97,1,,,,,31,3,,,,,119.72,5,18.23,1,13.37,3,31.27,5,,,99.99,1,,,,,,,EUR,25.44,Special Illustration Rare,pecharunt-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/pecharunt-ex-163,sv8pt5-163,610518,singles
2026-08-23T17:19:56+02:00,437,Shigenori Negishi,shigenori-negishi,PRE 164,164,805558,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,260,21557,https://images.tcggo.com/tcggo/storage/21579/gholdengo-ex-pre-164-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21557,https://www.tcggo.com/external/tcgplayer/21557,Gholdengo ex,Gholdengo ex 164,41.33,49.3,207,EUR,,,,,,190,,47,39,27,27,45,45,40,32,32,21.9,21.9,USD,84.35,5,,,,,44.5,5,,,,,130.93,4,,,,,182.87,5,,,34.09,5,47,5,,,133.99,5,,,,,42.61,4,EUR,43.46,Special Illustration Rare,gholdengo-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/gholdengo-ex-164,sv8pt5-164,610519,singles
2026-08-23T17:19:56+02:00,386,Jerky,jerky,PRE 165,165,805559,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,320,21558,https://images.tcggo.com/tcggo/storage/21580/dragapult-ex-pre-165-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21558,https://www.tcggo.com/external/tcgplayer/21558,Dragapult ex,Dragapult ex 165,100.63,94.01,127,EUR,,,130,,,300,134,119,100,89,89,199.9,199.9,100,75,75,61,61,USD,128.07,5,,,,,,,,,100,1,134.57,5,,,66.87,2,224.3,5,,,80.55,5,112.15,5,,,178.33,5,,,,,79.99,3,EUR,92.37,Special Illustration Rare,dragapult-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/dragapult-ex-165,sv8pt5-165,610520,singles
2026-08-23T17:19:56+02:00,419,Uninori,uninori,PRE 166,166,805560,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,240,21559,https://images.tcggo.com/tcggo/storage/21581/raging-bolt-ex-pre-166-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21559,https://www.tcggo.com/external/tcgplayer/21559,Raging Bolt ex,Raging Bolt ex 166,80.25,70.43,192,EUR,,,85,,,249,115,69,55,49,49,50,50,55,75,75,35.99,35.99,USD,94.97,5,,,,,,,,,67.38,2,75,5,,,53.38,1,190.63,5,,,46.49,5,61.39,5,,,168.21,5,,,,,67.19,2,EUR,59.22,Special Illustration Rare,raging-bolt-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/raging-bolt-ex-166,sv8pt5-166,610521,singles
2026-08-23T17:19:56+02:00,767,tono,tono,PRE 167,167,805561,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,200,21560,https://images.tcggo.com/tcggo/storage/21582/eevee-ex-pre-167-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21560,https://www.tcggo.com/external/tcgplayer/21560,Eevee ex,Eevee ex 167,141.78,140.37,169,EUR,,,,,,210,,214,144.9,118,134.99,87.99,87.99,150,148,148,68,68,USD,225.2,5,,,124.58,1,106.01,5,1354.32,2,115,3,281.71,5,,,111.88,5,424.76,5,,,146.13,5,132.04,5,,,326.46,5,,,,,146.72,5,EUR,159.15,Special Illustration Rare,eevee-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/eevee-ex-167,sv8pt5-167,610522,singles
2026-08-23T17:19:56+02:00,476,Yano Keiji,yano-keiji,PRE 168,168,805562,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,260,21561,https://images.tcggo.com/tcggo/storage/21583/bloodmoon-ursaluna-ex-pre-168-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21561,https://www.tcggo.com/external/tcgplayer/21561,Bloodmoon Ursaluna ex,Bloodmoon Ursaluna ex 168,63.48,49.95,147,EUR,,,,,120,350,,88,55,36.99,36.99,46.5,46.5,55,60,60,40,40,USD,118.11,5,,,53.07,1,47.33,2,,,62.44,4,97.85,5,,,49.08,4,222.04,5,33,1,52,3,67.72,5,,,185.47,5,,,,,53.37,3,EUR,54.78,Special Illustration Rare,bloodmoon-ursaluna-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/bloodmoon-ursaluna-ex-168,sv8pt5-168,610523,singles
2026-08-23T17:19:56+02:00,769,mashu,mashu,PRE 169,169,805563,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,230,21562,https://images.tcggo.com/tcggo/storage/21584/terapagos-ex-pre-169-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21562,https://www.tcggo.com/external/tcgplayer/21562,Terapagos ex,Terapagos ex 169,38.01,31.69,191,EUR,,,,,,230,,39,28,25,25,34,34,29,50,50,16,16,USD,99.07,1,,,,,24.24,2,,,,,24.81,4,,,23.99,1,135.85,5,6.62,1,29.36,5,31.1,5,,,108.63,2,,,,,35,5,EUR,28.13,Special Illustration Rare,terapagos-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/terapagos-ex-169,sv8pt5-169,610524,singles
2026-08-23T17:19:56+02:00,820,Tomowaka,tomowaka,PRE 170,170,805564,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21563,https://images.tcggo.com/tcggo/storage/21585/amarys-pre-170-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21563,https://www.tcggo.com/external/tcgplayer/21563,Amarys,Amarys 170,19.82,19.38,156,EUR,[],,,,,,,,14,17.35,17.35,17.7,17.7,14,22.99,22.99,12.9,12.9,USD,19.77,1,,,,,9.43,2,,,,,18.92,2,,,,,56.59,5,,,10.72,3,17.83,5,,,,,,,,,,,EUR,11.07,Special Illustration Rare,amarys,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/amarys-170,sv8pt5-170,610525,singles
2026-08-23T17:19:56+02:00,820,Tomowaka,tomowaka,PRE 171,171,805565,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21564,https://images.tcggo.com/tcggo/storage/21586/crispin-pre-171-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21564,https://www.tcggo.com/external/tcgplayer/21564,Crispin,Crispin 171,27.85,25.63,120,EUR,[],,,,,,,,21,20,20,44.94,44.94,21,32,32,19.5,19.5,USD,26.93,2,,,,,22.77,1,,,20.19,2,34.09,3,,,,,69.93,5,,,7.07,1,18.32,5,,,50,1,,,,,25,1,EUR,25.55,Special Illustration Rare,crispin,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/crispin-171,sv8pt5-171,610526,singles
2026-08-23T17:19:56+02:00,820,Tomowaka,tomowaka,PRE 172,172,805566,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21565,https://images.tcggo.com/tcggo/storage/21587/drayton-pre-172-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21565,https://www.tcggo.com/external/tcgplayer/21565,Drayton,Drayton 172,20.57,20.35,191,EUR,[],,,,,,,,18.5,17.43,17.43,18,18,18.5,24.99,24.99,7,7,USD,,,,,,,,,,,,,25,3,,,,,58.31,5,,,13.45,3,20.38,4,,,17.57,1,,,,,,,EUR,12.74,Special Illustration Rare,drayton,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/drayton-172,sv8pt5-172,610527,singles
2026-08-23T17:19:56+02:00,407,Ligton,ligton,PRE 173,173,805567,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21566,https://images.tcggo.com/tcggo/storage/21588/janines-secret-art-pre-173-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21566,https://www.tcggo.com/external/tcgplayer/21566,Janine's Secret Art,Janine's Secret Art 173,29.2,28.67,141,EUR,,,,,,50,,39,29.95,20,20,30,30,29.95,29,29,14.99,14.99,USD,30.3,2,,,,,35.13,1,,,17.2,1,133.46,1,,,,,71.17,5,,,22.56,4,24.9,5,,,23.83,1,,,,,24.47,1,EUR,22.17,Special Illustration Rare,janines-secret-art,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/janines-secret-art-173,sv8pt5-173,610528,singles
2026-08-23T17:19:56+02:00,780,Iori Suzuki,iori-suzuki,PRE 174,174,805568,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21567,https://images.tcggo.com/tcggo/storage/21589/kieran-pre-174-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21567,https://www.tcggo.com/external/tcgplayer/21567,Kieran,Kieran 174,28.39,29.78,169,EUR,,,,,,55,34,40,22,22,22,,,22,40,40,12,12,USD,78.54,2,,,,,22.74,1,,,,,31.05,3,,,,,71.36,5,,,2.04,1,21.41,5,,,44.6,3,,,,,20.15,2,EUR,16.32,Special Illustration Rare,kieran,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/kieran-174,sv8pt5-174,610529,singles
2026-08-23T17:19:56+02:00,820,Tomowaka,tomowaka,PRE 175,175,805569,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,0,21568,https://images.tcggo.com/tcggo/storage/21590/lacey-pre-175-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21568,https://www.tcggo.com/external/tcgplayer/21568,Lacey,Lacey 175,27.84,29.38,178,EUR,,,,,,200,,60,24.6,21,21,25,25,24.6,29,29,15,15,USD,36.42,4,,,,,,,,,,,35.39,3,,,,,74.76,5,,,,,24.67,5,,,79.22,2,,,,,,,EUR,22.28,Special Illustration Rare,lacey,Trainer,https://www.tcggo.com/pokemon/prismatic-evolutions/lacey-175,sv8pt5-175,610530,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,PRE 176,176,805570,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,220,21569,https://images.tcggo.com/tcggo/storage/21591/iron-leaves-ex-pre-176-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21569,https://www.tcggo.com/external/tcgplayer/21569,Iron Leaves ex,Iron Leaves ex 176,6.12,6.42,384,EUR,[],,,,,,,,2,4.99,4.99,6.5,6.5,2,6.4,6.4,2.49,2.49,USD,25.65,1,,,,,15.21,1,,,,,35.9,3,,,,,60.32,5,12.95,2,14.43,5,16.01,5,,,,,,,,,5.59,1,EUR,6.24,Hyper Rare,iron-leaves-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/iron-leaves-ex-176,sv8pt5-176,610531,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,PRE 177,177,805571,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,210,21570,https://images.tcggo.com/tcggo/storage/21592/teal-mask-ogerpon-ex-pre-177-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21570,https://www.tcggo.com/external/tcgplayer/21570,Teal Mask Ogerpon ex,Teal Mask Ogerpon ex 177,7.89,7.6,285,EUR,,,,,,90,,39,7,7.4,7.4,9.95,9.95,7,8,8,4,4,USD,50,1,,,,,,,,,,,37.7,4,,,12.38,1,88.46,5,6.32,1,10.71,5,17.69,5,,,69.92,2,,,,,11.52,1,EUR,7.15,Hyper Rare,teal-mask-ogerpon-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/teal-mask-ogerpon-ex-177,sv8pt5-177,610532,singles
2026-08-23T17:19:56+02:00,490,takuyoa,takuyoa,PRE 178,178,805572,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,220,21571,https://images.tcggo.com/tcggo/storage/21593/walking-wake-ex-pre-178-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21571,https://www.tcggo.com/external/tcgplayer/21571,Walking Wake ex,Walking Wake ex 178,6.34,7.49,327,EUR,,,,44,,,,30,5,4.5,4.5,5.95,5.95,5,8,8,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,5.44,Hyper Rare,walking-wake-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/walking-wake-ex-178,sv8pt5-178,610533,singles
2026-08-23T17:19:56+02:00,371,aky CG Works,aky-cg-works,PRE 179,179,805573,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,200,21572,https://images.tcggo.com/tcggo/storage/21594/pikachu-ex-pre-179-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21572,https://www.tcggo.com/external/tcgplayer/21572,Pikachu ex,Pikachu ex 179,58.65,61.16,253,EUR,,,129,900,,550,,114,59.58,48,48,39.99,39.99,59.99,65,65,31.89,31.89,USD,148.35,5,,,,,61.65,5,,,49,3,426.13,5,,,88.82,5,308.01,5,50,5,59.2,5,89.32,5,199.99,1,335.68,5,,,50,1,90.96,5,EUR,51.14,Hyper Rare,pikachu-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/pikachu-ex-179,sv8pt5-179,610534,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,PRE 180,180,805574,131,180,PRE,Pokémon,pokemon,212,https://images.tcggo.com/tcggo/storage/21414/prismatic-evolutions-logo.png,Prismatic Evolutions,EUR,3670.24,EUR,4269.05,2025-01-17,1,Scarlet & Violet,scarlet-violet,prismatic-evolutions,230,21573,https://images.tcggo.com/tcggo/storage/21595/terapagos-ex-pre-180-prismatic-evolutions.png,https://www.tcggo.com/external/cm/21573,https://www.tcggo.com/external/tcgplayer/21573,Terapagos ex,Terapagos ex 180,9.27,8.84,382,EUR,,,,,,,,34,7.6,8,8,10,10,7.6,10,10,5,5,USD,57.42,5,,,15.96,1,17.38,2,,,,,34.79,5,,,7.81,1,98.12,5,8.56,1,15.8,5,23.32,5,,,80.33,3,,,,,15.37,4,EUR,9.53,Hyper Rare,terapagos-ex,Pokémon,https://www.tcggo.com/pokemon/prismatic-evolutions/terapagos-ex-180,sv8pt5-180,610535,singles
