captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,DRI 153,153,826027,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,60,22229,https://images.tcggo.com/tcggo/storage/22258/team-rockets-porygon-dri-153-destined-rivals.png,https://www.tcggo.com/external/cm/22229,https://www.tcggo.com/external/tcgplayer/22229,Team Rocket's Porygon,Team Rocket's Porygon 153,0.06,0.05,13231,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.13,Common,team-rockets-porygon,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-porygon-153,sv10-153,630826,singles
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,DRI 154,154,826028,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,90,22230,https://images.tcggo.com/tcggo/storage/22259/team-rockets-porygon2-dri-154-destined-rivals.png,https://www.tcggo.com/external/cm/22230,https://www.tcggo.com/external/tcgplayer/22230,Team Rocket's Porygon2,Team Rocket's Porygon2 154,0.09,0.07,6561,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.18,Common,team-rockets-porygon2,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-porygon2-154,sv10-154,630827,singles
2026-08-23T17:19:56+02:00,,363,Anesaki Dynamic,anesaki-dynamic,DRI 155,155,826029,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,140,22231,https://images.tcggo.com/tcggo/storage/22260/team-rockets-porygon-z-dri-155-destined-rivals.png,https://www.tcggo.com/external/cm/22231,https://www.tcggo.com/external/tcgplayer/22231,Team Rocket's Porygon-Z,Team Rocket's Porygon-Z 155,0.05,0.04,7887,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.15,Uncommon,team-rockets-porygon-z,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-porygon-z-155,sv10-155,630828,singles
2026-08-23T17:19:56+02:00,,772,Ayako Ozaki,ayako-ozaki,DRI 156,156,826030,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,60,22232,https://images.tcggo.com/tcggo/storage/22261/taillow-dri-156-destined-rivals.png,https://www.tcggo.com/external/cm/22232,https://www.tcggo.com/external/tcgplayer/22232,Taillow,Taillow 156,0.05,0.04,8531,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,taillow,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/taillow-156,sv10-156,632958,singles
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,DRI 157,157,826031,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,100,22233,https://images.tcggo.com/tcggo/storage/22262/swellow-dri-157-destined-rivals.png,https://www.tcggo.com/external/cm/22233,https://www.tcggo.com/external/tcgplayer/22233,Swellow,Swellow 157,0.04,0.03,9136,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,swellow,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/swellow-157,sv10-157,632959,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,DRI 158,158,826032,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,60,22234,https://images.tcggo.com/tcggo/storage/22263/arvens-skwovet-dri-158-destined-rivals.png,https://www.tcggo.com/external/cm/22234,https://www.tcggo.com/external/tcgplayer/22234,Arven's Skwovet,Arven's Skwovet 158,0.04,0.04,16214,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,arvens-skwovet,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/arvens-skwovet-158,sv10-158,632960,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,DRI 159,159,826033,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,120,22235,https://images.tcggo.com/tcggo/storage/22264/arvens-greedent-dri-159-destined-rivals.png,https://www.tcggo.com/external/cm/22235,https://www.tcggo.com/external/tcgplayer/22235,Arven's Greedent,Arven's Greedent 159,0.05,0.03,10767,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,rare,arvens-greedent,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/arvens-greedent-159,sv10-159,632961,singles
2026-08-23T17:19:56+02:00,,583,Julie Hang,julie-hang,DRI 160,160,826034,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,70,22236,https://images.tcggo.com/tcggo/storage/22265/squawkabilly-dri-160-destined-rivals.png,https://www.tcggo.com/external/cm/22236,https://www.tcggo.com/external/tcgplayer/22236,Squawkabilly,Squawkabilly 160,0.03,0.05,9365,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Common,squawkabilly,Pokémon,https://www.tcggo.com/pokemon/destined-rivals/squawkabilly-160,sv10-160,632962,singles
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,DRI 161,161,826035,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22237,https://images.tcggo.com/tcggo/storage/22266/arvens-sandwich-dri-161-destined-rivals.png,https://www.tcggo.com/external/cm/22237,https://www.tcggo.com/external/tcgplayer/22237,Arven's Sandwich,Arven's Sandwich 161,0.04,0.03,15369,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,0.12,Uncommon,arvens-sandwich,Trainer,https://www.tcggo.com/pokemon/destined-rivals/arvens-sandwich-161,sv10-161,632963,singles
2026-08-23T17:19:56+02:00,,461,Studio Bora Inc.,studio-bora-inc,DRI 162,162,826036,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22238,https://images.tcggo.com/tcggo/storage/22267/cynthias-power-weight-dri-162-destined-rivals.png,https://www.tcggo.com/external/cm/22238,https://www.tcggo.com/external/tcgplayer/22238,Cynthia's Power Weight,Cynthia's Power Weight 162,0.08,0.07,10683,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.15,Uncommon,cynthias-power-weight,Trainer,https://www.tcggo.com/pokemon/destined-rivals/cynthias-power-weight-162,sv10-162,632964,singles
2026-08-23T17:19:56+02:00,,496,Cona Nitanda,cona-nitanda,DRI 163,163,826037,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22239,https://images.tcggo.com/tcggo/storage/22268/emcees-hype-dri-163-destined-rivals.png,https://www.tcggo.com/external/cm/22239,https://www.tcggo.com/external/tcgplayer/22239,Emcee's Hype,Emcee's Hype 163,0.04,0.04,11234,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,Common,emcees-hype,Trainer,https://www.tcggo.com/pokemon/destined-rivals/emcees-hype-163,sv10-163,632965,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,DRI 164,164,826038,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22240,https://images.tcggo.com/tcggo/storage/22269/energy-recycler-dri-164-destined-rivals.png,https://www.tcggo.com/external/cm/22240,https://www.tcggo.com/external/tcgplayer/22240,Energy Recycler,Energy Recycler 164,0.08,0.07,13090,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.19,Uncommon,energy-recycler,Trainer,https://www.tcggo.com/pokemon/destined-rivals/energy-recycler-164,sv10-164,632966,singles
2026-08-23T17:19:56+02:00,,780,Iori Suzuki,iori-suzuki,DRI 165,165,826039,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22241,https://images.tcggo.com/tcggo/storage/22270/ethans-adventure-dri-165-destined-rivals.png,https://www.tcggo.com/external/cm/22241,https://www.tcggo.com/external/tcgplayer/22241,Ethan's Adventure,Ethan's Adventure 165,0.08,0.06,12322,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.17,Uncommon,ethans-adventure,Trainer,https://www.tcggo.com/pokemon/destined-rivals/ethans-adventure-165,sv10-165,632967,singles
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,DRI 166,166,826040,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22242,https://images.tcggo.com/tcggo/storage/22271/granite-cave-dri-166-destined-rivals.png,https://www.tcggo.com/external/cm/22242,https://www.tcggo.com/external/tcgplayer/22242,Granite Cave,Granite Cave 166,0.04,0.05,16595,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Uncommon,granite-cave,Trainer,https://www.tcggo.com/pokemon/destined-rivals/granite-cave-166,sv10-166,632968,singles
2026-08-23T17:19:56+02:00,,454,kantaro,kantaro,DRI 167,167,826041,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22243,https://images.tcggo.com/tcggo/storage/22272/judge-dri-167-destined-rivals.png,https://www.tcggo.com/external/cm/22243,https://www.tcggo.com/external/tcgplayer/22243,Judge,Judge 167,0.1,0.14,6106,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.2,Uncommon,judge,Trainer,https://www.tcggo.com/pokemon/destined-rivals/judge-167,sv10-167,632969,singles
2026-08-23T17:19:56+02:00,,457,Eske Yoshinob,eske-yoshinob,DRI 168,168,274422,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22244,https://images.tcggo.com/tcggo/storage/22273/sacred-ash-dri-168-destined-rivals.png,https://www.tcggo.com/external/cm/22244,https://www.tcggo.com/external/tcgplayer/22244,Sacred Ash,Sacred Ash 168,2.8,1.78,582,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.17,Uncommon,sacred-ash,Trainer,https://www.tcggo.com/pokemon/destined-rivals/sacred-ash-168,sv10-168,632970,singles
2026-08-23T17:19:56+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,DRI 169,169,826043,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22245,https://images.tcggo.com/tcggo/storage/22274/spikemuth-gym-dri-169-destined-rivals.png,https://www.tcggo.com/external/cm/22245,https://www.tcggo.com/external/tcgplayer/22245,Spikemuth Gym,Spikemuth Gym 169,0.05,0.05,10202,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.14,Uncommon,spikemuth-gym,Trainer,https://www.tcggo.com/pokemon/destined-rivals/spikemuth-gym-169,sv10-169,630829,singles
2026-08-23T17:19:56+02:00,,456,Hideki Ishikawa,hideki-ishikawa,DRI 170,170,826044,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22246,https://images.tcggo.com/tcggo/storage/22275/team-rockets-archer-dri-170-destined-rivals.png,https://www.tcggo.com/external/cm/22246,https://www.tcggo.com/external/tcgplayer/22246,Team Rocket's Archer,Team Rocket's Archer 170,0.08,0.08,9399,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.17,Uncommon,team-rockets-archer,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-archer-170,sv10-170,632971,singles
2026-08-23T17:19:56+02:00,,462,hncl,hncl,DRI 171,171,826045,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22247,https://images.tcggo.com/tcggo/storage/22276/team-rockets-ariana-dri-171-destined-rivals.png,https://www.tcggo.com/external/cm/22247,https://www.tcggo.com/external/tcgplayer/22247,Team Rocket's Ariana,Team Rocket's Ariana 171,0.08,0.08,7910,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.17,Uncommon,team-rockets-ariana,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-ariana-171,sv10-171,632972,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,DRI 172,172,826046,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22248,https://images.tcggo.com/tcggo/storage/22277/team-rockets-bother-bot-dri-172-destined-rivals.png,https://www.tcggo.com/external/cm/22248,https://www.tcggo.com/external/tcgplayer/22248,Team Rocket's Bother-Bot,Team Rocket's Bother-Bot 172,0.03,0.03,12800,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.11,Uncommon,team-rockets-bother-bot,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-bother-bot-172,sv10-172,632973,singles
2026-08-23T17:19:56+02:00,,781,imoniii,imoniii,DRI 173,173,826047,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22249,https://images.tcggo.com/tcggo/storage/22278/team-rockets-factory-dri-173-destined-rivals.png,https://www.tcggo.com/external/cm/22249,https://www.tcggo.com/external/tcgplayer/22249,Team Rocket's Factory,Team Rocket's Factory 173,0.1,0.08,8529,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.17,Uncommon,team-rockets-factory,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-factory-173,sv10-173,632974,singles
2026-08-23T17:19:56+02:00,,430,akagi,akagi,DRI 174,174,826048,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22250,https://images.tcggo.com/tcggo/storage/22279/team-rockets-giovanni-dri-174-destined-rivals.png,https://www.tcggo.com/external/cm/22250,https://www.tcggo.com/external/tcgplayer/22250,Team Rocket's Giovanni,Team Rocket's Giovanni 174,0.09,0.06,7969,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.17,Uncommon,team-rockets-giovanni,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-giovanni-174,sv10-174,630830,singles
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,DRI 175,175,826049,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22251,https://images.tcggo.com/tcggo/storage/22280/team-rockets-great-ball-dri-175-destined-rivals.png,https://www.tcggo.com/external/cm/22251,https://www.tcggo.com/external/tcgplayer/22251,Team Rocket's Great Ball,Team Rocket's Great Ball 175,0.04,0.04,11803,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.16,Uncommon,team-rockets-great-ball,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-great-ball-175,sv10-175,632975,singles
2026-08-23T17:19:56+02:00,,373,GOSSAN,gossan,DRI 176,176,826050,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22252,https://images.tcggo.com/tcggo/storage/22281/team-rockets-petrel-dri-176-destined-rivals.png,https://www.tcggo.com/external/cm/22252,https://www.tcggo.com/external/tcgplayer/22252,Team Rocket's Petrel,Team Rocket's Petrel 176,0.3,0.27,3250,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.55,0.21,Uncommon,team-rockets-petrel,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-petrel-176,sv10-176,632976,singles
2026-08-23T17:19:56+02:00,,463,Naoki Saito,naoki-saito,DRI 177,177,826051,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22253,https://images.tcggo.com/tcggo/storage/22282/team-rockets-proton-dri-177-destined-rivals.png,https://www.tcggo.com/external/cm/22253,https://www.tcggo.com/external/tcgplayer/22253,Team Rocket's Proton,Team Rocket's Proton 177,0.08,0.06,8838,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.17,Uncommon,team-rockets-proton,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-proton-177,sv10-177,632977,singles
2026-08-23T17:19:56+02:00,,464,inose yukie,inose-yukie,DRI 178,178,826052,182,244,DRI,Pokémon,pokemon,221,https://images.tcggo.com/tcggo/storage/22104/destined-rivals-logo.png,Destined Rivals,EUR,1669.96,EUR,1598.93,2025-05-30,1,Scarlet & Violet,scarlet-violet,destined-rivals,0,22254,https://images.tcggo.com/tcggo/storage/22283/team-rockets-transceiver-dri-178-destined-rivals.png,https://www.tcggo.com/external/cm/22254,https://www.tcggo.com/external/tcgplayer/22254,Team Rocket's Transceiver,Team Rocket's Transceiver 178,0.12,0.12,6999,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.6,0.18,Uncommon,team-rockets-transceiver,Trainer,https://www.tcggo.com/pokemon/destined-rivals/team-rockets-transceiver-178,sv10-178,632978,singles
