captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,513,ryoma uratsuka,ryoma-uratsuka,ASC 175,175,869786,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,90,31626,https://images.tcggo.com/tcggo/storage/31858/larrys-komala-asc-175-ascended-heroes.png,https://www.tcggo.com/external/cm/31626,https://www.tcggo.com/external/tcgplayer/31626,Larry's Komala,Larry's Komala 175,,0.03,0.02,11277,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.09,Common,larrys-komala,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/larrys-komala-175,me2pt5-175,675987,singles
2026-08-23T17:06:43+02:00,,387,Scav,scav,ASC 176,176,869787,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,130,31627,https://images.tcggo.com/tcggo/storage/31876/drampa-asc-176-ascended-heroes.png,https://www.tcggo.com/external/cm/31627,https://www.tcggo.com/external/tcgplayer/31627,Drampa,Drampa 176,,0.03,0.03,8145,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.04,Uncommon,drampa,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/drampa-176,me2pt5-176,675988,singles
2026-08-23T17:06:43+02:00,,370,Saboteri,saboteri,ASC 177,177,869788,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,110,31628,https://images.tcggo.com/tcggo/storage/31895/hops-cramorant-asc-177-ascended-heroes.png,https://www.tcggo.com/external/cm/31628,https://www.tcggo.com/external/tcgplayer/31628,Hop's Cramorant,Hop's Cramorant 177,,0.04,0.03,8225,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.1,Uncommon,hops-cramorant,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/hops-cramorant-177,me2pt5-177,675989,singles
2026-08-23T17:06:43+02:00,,459,GIDORA,gidora,ASC 178,178,869789,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,120,31629,https://images.tcggo.com/tcggo/storage/31914/terapagos-asc-178-ascended-heroes.png,https://www.tcggo.com/external/cm/31629,https://www.tcggo.com/external/tcgplayer/31629,Terapagos,Terapagos 178,,0.06,0.06,6479,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,rare,terapagos,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/terapagos-178,me2pt5-178,675990,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,ASC 179,179,869790,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,230,31630,https://images.tcggo.com/tcggo/storage/31933/terapagos-ex-asc-179-ascended-heroes.png,https://www.tcggo.com/external/cm/31630,https://www.tcggo.com/external/tcgplayer/31630,Terapagos ex,Terapagos ex 179,,0.7,0.74,1410,EUR,[],0.1,0.3,0.3,0.45,0.45,0.1,0.39,0.39,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.56,Double Rare,terapagos-ex,Pokémon,https://www.tcggo.com/pokemon/ascended-heroes/terapagos-ex-179,me2pt5-179,675991,singles
2026-08-23T17:06:43+02:00,,409,Yuu Nishida,yuu-nishida,ASC 180,180,869791,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31631,https://images.tcggo.com/tcggo/storage/31952/acerolas-mischief-asc-180-ascended-heroes.png,https://www.tcggo.com/external/cm/31631,https://www.tcggo.com/external/tcgplayer/31631,Acerola's Mischief,Acerola's Mischief 180,,0.04,0.05,10058,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,acerolas-mischief,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/acerolas-mischief-180,me2pt5-180,675992,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,ASC 181,181,869792,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31632,https://images.tcggo.com/tcggo/storage/31971/air-balloon-asc-181-ascended-heroes.png,https://www.tcggo.com/external/cm/31632,https://www.tcggo.com/external/tcgplayer/31632,Air Balloon,Air Balloon 181,,0.12,0.11,6945,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,air-balloon,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/air-balloon-181,me2pt5-181,675993,singles
2026-08-23T17:06:43+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,ASC 182,182,869793,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31633,https://images.tcggo.com/tcggo/storage/31990/anthea-concordia-asc-182-ascended-heroes.png,https://www.tcggo.com/external/cm/31633,https://www.tcggo.com/external/tcgplayer/31633,Anthea & Concordia,Anthea & Concordia 182,,0.04,0.03,10391,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Uncommon,anthea-concordia,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/anthea-concordia-182,me2pt5-182,675994,singles
2026-08-23T17:06:43+02:00,,430,akagi,akagi,ASC 183,183,869794,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31634,https://images.tcggo.com/tcggo/storage/32009/bosss-orders-asc-183-ascended-heroes.png,https://www.tcggo.com/external/cm/31634,https://www.tcggo.com/external/tcgplayer/31634,Boss's Orders,Boss's Orders 183,,0.19,0.21,4287,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.52,Uncommon,bosss-orders,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/bosss-orders-183,me2pt5-183,675995,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,ASC 184,184,869795,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31635,https://images.tcggo.com/tcggo/storage/32027/buddy-buddy-poffin-asc-184-ascended-heroes.png,https://www.tcggo.com/external/cm/31635,https://www.tcggo.com/external/tcgplayer/31635,Buddy-Buddy Poffin,Buddy-Buddy Poffin 184,,0.1,0.11,10753,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,buddy-buddy-poffin,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/buddy-buddy-poffin-184,me2pt5-184,675996,singles
2026-08-23T17:06:43+02:00,,463,Naoki Saito,naoki-saito,ASC 185,185,869796,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31636,https://images.tcggo.com/tcggo/storage/31751/canari-asc-185-ascended-heroes.png,https://www.tcggo.com/external/cm/31636,https://www.tcggo.com/external/tcgplayer/31636,Canari,Canari 185,,0.06,0.1,9029,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,canari,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/canari-185,me2pt5-185,675997,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 186,186,869797,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31637,https://images.tcggo.com/tcggo/storage/31769/counter-gain-asc-186-ascended-heroes.png,https://www.tcggo.com/external/cm/31637,https://www.tcggo.com/external/tcgplayer/31637,Counter Gain,Counter Gain 186,,0.05,0.04,6678,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,Common,counter-gain,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/counter-gain-186,me2pt5-186,675998,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 187,187,869798,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31638,https://images.tcggo.com/tcggo/storage/31787/fighting-gong-asc-187-ascended-heroes.png,https://www.tcggo.com/external/cm/31638,https://www.tcggo.com/external/tcgplayer/31638,Fighting Gong,Fighting Gong 187,,0.06,0.06,8649,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Uncommon,fighting-gong,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/fighting-gong-187,me2pt5-187,675999,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,ASC 188,188,869799,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31639,https://images.tcggo.com/tcggo/storage/31805/forest-of-vitality-asc-188-ascended-heroes.png,https://www.tcggo.com/external/cm/31639,https://www.tcggo.com/external/tcgplayer/31639,Forest of Vitality,Forest of Vitality 188,,0.1,0.1,3912,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,forest-of-vitality,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/forest-of-vitality-188,me2pt5-188,676000,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 189,189,869800,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31640,https://images.tcggo.com/tcggo/storage/31823/glass-trumpet-asc-189-ascended-heroes.png,https://www.tcggo.com/external/cm/31640,https://www.tcggo.com/external/tcgplayer/31640,Glass Trumpet,Glass Trumpet 189,,0.04,0.06,6821,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,glass-trumpet,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/glass-trumpet-189,me2pt5-189,676001,singles
2026-08-23T17:06:43+02:00,,495,yuu,yuu,ASC 190,190,869801,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31641,https://images.tcggo.com/tcggo/storage/31841/iriss-fighting-spirit-asc-190-ascended-heroes.png,https://www.tcggo.com/external/cm/31641,https://www.tcggo.com/external/tcgplayer/31641,Iris's Fighting Spirit,Iris's Fighting Spirit 190,,0.05,0.04,10347,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Uncommon,iriss-fighting-spirit,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/iriss-fighting-spirit-190,me2pt5-190,676002,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,ASC 191,191,869802,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31642,https://images.tcggo.com/tcggo/storage/31859/light-ball-asc-191-ascended-heroes.png,https://www.tcggo.com/external/cm/31642,https://www.tcggo.com/external/tcgplayer/31642,Light Ball,Light Ball 191,,0.06,0.06,4676,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,Uncommon,light-ball,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/light-ball-191,me2pt5-191,676003,singles
2026-08-23T17:06:43+02:00,,460,Atsushi Furusawa,atsushi-furusawa,ASC 192,192,869803,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31643,https://images.tcggo.com/tcggo/storage/31877/lillies-determination-asc-192-ascended-heroes.png,https://www.tcggo.com/external/cm/31643,https://www.tcggo.com/external/tcgplayer/31643,Lillie's Determination,Lillie's Determination 192,,0.47,0.52,3719,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.79,Uncommon,lillies-determination,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/lillies-determination-192,me2pt5-192,676004,singles
2026-08-23T17:06:43+02:00,,464,inose yukie,inose-yukie,ASC 193,193,869804,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31644,https://images.tcggo.com/tcggo/storage/31896/mega-signal-asc-193-ascended-heroes.png,https://www.tcggo.com/external/cm/31644,https://www.tcggo.com/external/tcgplayer/31644,Mega Signal,Mega Signal 193,,0.06,0.05,6627,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,mega-signal,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/mega-signal-193,me2pt5-193,676005,singles
2026-08-23T17:06:43+02:00,,453,AYUMI ODASHIMA,ayumi-odashima,ASC 194,194,869805,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31645,https://images.tcggo.com/tcggo/storage/31915/mystery-garden-asc-194-ascended-heroes.png,https://www.tcggo.com/external/cm/31645,https://www.tcggo.com/external/tcgplayer/31645,Mystery Garden,Mystery Garden 194,,0.06,0.07,5123,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,Uncommon,mystery-garden,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/mystery-garden-194,me2pt5-194,676006,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 195,195,869806,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31646,https://images.tcggo.com/tcggo/storage/31934/ns-pp-up-asc-195-ascended-heroes.png,https://www.tcggo.com/external/cm/31646,https://www.tcggo.com/external/tcgplayer/31646,N's PP Up,N's PP Up 195,,0.06,0.08,4869,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,ns-pp-up,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/ns-pp-up-195,me2pt5-195,676007,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 196,196,869807,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31647,https://images.tcggo.com/tcggo/storage/31953/night-stretcher-asc-196-ascended-heroes.png,https://www.tcggo.com/external/cm/31647,https://www.tcggo.com/external/tcgplayer/31647,Night Stretcher,Night Stretcher 196,,0.15,0.17,8496,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.31,Common,night-stretcher,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/night-stretcher-196,me2pt5-196,676008,singles
2026-08-23T17:06:43+02:00,,627,Takashi Yamaguchi,takashi-yamaguchi,ASC 197,197,869808,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31648,https://images.tcggo.com/tcggo/storage/31972/nighttime-mine-asc-197-ascended-heroes.png,https://www.tcggo.com/external/cm/31648,https://www.tcggo.com/external/tcgplayer/31648,Nighttime Mine,Nighttime Mine 197,,0.11,0.11,2801,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,Uncommon,nighttime-mine,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/nighttime-mine-197,me2pt5-197,676009,singles
2026-08-23T17:06:43+02:00,,461,Studio Bora Inc.,studio-bora-inc,ASC 198,198,869809,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31649,https://images.tcggo.com/tcggo/storage/31991/poke-pad-asc-198-ascended-heroes.png,https://www.tcggo.com/external/cm/31649,https://www.tcggo.com/external/tcgplayer/31649,Poké Pad,Poké Pad 198,,0.62,0.63,2951,EUR,[],0.02,0.02,0.02,0.09,0.09,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.63,Common,poke-pad,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/poke-pad-198,me2pt5-198,676010,singles
2026-08-23T17:06:43+02:00,,458,Toyste Beach,toyste-beach,ASC 199,199,869810,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31650,https://images.tcggo.com/tcggo/storage/32010/premium-power-pro-asc-199-ascended-heroes.png,https://www.tcggo.com/external/cm/31650,https://www.tcggo.com/external/tcgplayer/31650,Premium Power Pro,Premium Power Pro 199,,0.05,0.05,9400,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Uncommon,premium-power-pro,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/premium-power-pro-199,me2pt5-199,676011,singles
2026-08-23T17:06:43+02:00,,456,Hideki Ishikawa,hideki-ishikawa,ASC 200,200,869811,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31651,https://images.tcggo.com/tcggo/storage/32028/surfer-asc-200-ascended-heroes.png,https://www.tcggo.com/external/cm/31651,https://www.tcggo.com/external/tcgplayer/31651,Surfer,Surfer 200,,0.05,0.07,7082,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,surfer,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/surfer-200,me2pt5-200,676012,singles
2026-08-23T17:06:43+02:00,,456,Hideki Ishikawa,hideki-ishikawa,ASC 201,201,869812,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31652,https://images.tcggo.com/tcggo/storage/31752/team-rockets-archer-asc-201-ascended-heroes.png,https://www.tcggo.com/external/cm/31652,https://www.tcggo.com/external/tcgplayer/31652,Team Rocket's Archer,Team Rocket's Archer 201,,0.07,0.06,4288,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,Uncommon,team-rockets-archer,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/team-rockets-archer-201,me2pt5-201,676013,singles
2026-08-23T17:06:43+02:00,,462,hncl,hncl,ASC 202,202,869813,217,295,ASC,Pokémon,pokemon,396,https://images.tcggo.com/tcggo/storage/34000/ascended_heroes.png,Ascended Heroes,EUR,4747.06,EUR,5013.47,2026-01-30,17,Mega Evolution,mega-evolution,ascended-heroes,0,31653,https://images.tcggo.com/tcggo/storage/31770/team-rockets-ariana-asc-202-ascended-heroes.png,https://www.tcggo.com/external/cm/31653,https://www.tcggo.com/external/tcgplayer/31653,Team Rocket's Ariana,Team Rocket's Ariana 202,,0.08,0.07,4153,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,team-rockets-ariana,Trainer,https://www.tcggo.com/pokemon/ascended-heroes/team-rockets-ariana-202,me2pt5-202,676014,singles
