captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.ars.10.median_price,prices.ebay.graded.ars.10.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.7.median_price,prices.ebay.graded.sgc.7.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,MEW 169,169,733764,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2647,https://images.tcggo.com/tcggo/storage/21359/charmeleon-mew-169-151.png,https://www.tcggo.com/external/cm/2647,https://www.tcggo.com/external/tcgplayer/2647,Charmeleon,Charmeleon 169,68.58,64.87,433,EUR,,,,90,2800,,515,95,118,60,58.99,58.99,70,70,60,69,69,40,40,USD,44.6,5,13.31,1,54.48,5,62.58,5,,,127.11,2,,,51.72,5,45.6,5,,,21.17,4,44.86,5,366.33,5,46.21,5,50.84,5,72.53,5,64.29,5,,,,,,,299.79,5,,,34.39,3,90.96,5,EUR,50.5,78.5,Illustration Rare,charmeleon,Pokémon,https://www.tcggo.com/pokemon/151/charmeleon-169,sv3pt5-169,517018,singles,
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,MEW 171,171,733766,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2648,https://images.tcggo.com/tcggo/storage/2660/wartortle-mew-171-151-pokemon.png,https://www.tcggo.com/external/cm/2648,https://www.tcggo.com/external/tcgplayer/2648,Wartortle,Wartortle 171,63.62,63.96,340,EUR,,,,84,85,,530,85,90,54.16,58.99,58.99,70,70,59.99,64,64,40,40,USD,41.11,5,21.25,1,16.79,5,52.18,5,,,99,1,,,24,5,35.17,5,,,15.99,5,26.36,5,79.16,5,40.14,5,41.04,5,34.04,5,52.03,1,,,,,,,89.21,5,,,,,79.55,5,EUR,53.64,65.03,Illustration Rare,wartortle,Pokémon,https://www.tcggo.com/pokemon/151/wartortle-171,sv3pt5-171,517038,singles,
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,MEW 145,145,733740,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,200,2649,https://images.tcggo.com/tcggo/storage/2661/zapdos-ex-mew-145-151-pokemon.png,https://www.tcggo.com/external/cm/2649,https://www.tcggo.com/external/tcgplayer/2649,Zapdos ex,Zapdos ex 145,2.13,1.89,704,EUR,[],,,,,,,,,0.99,1.5,1.5,6,6,1,1.89,1.89,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.44,1.25,Double Rare,zapdos-ex,Pokémon,https://www.tcggo.com/pokemon/151/zapdos-ex-145,sv3pt5-145,516708,singles,
2026-08-23T17:19:56+02:00,,382,KEIICHIRO ITO,keiichiro-ito,MEW 146,146,733741,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,120,2650,https://images.tcggo.com/tcggo/storage/2662/moltres-mew-146-151-pokemon.png,https://www.tcggo.com/external/cm/2650,https://www.tcggo.com/external/tcgplayer/2650,Moltres,Moltres 146,0.25,0.26,,EUR,[],,,,,,,,,0.02,0.04,0.04,0.05,0.05,0.02,0.05,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.15,0.25,rare,moltres,Pokémon,https://www.tcggo.com/pokemon/151/moltres-146,sv3pt5-146,516709,singles,
2026-08-23T17:19:56+02:00,,379,Sanosuke Sakuma,sanosuke-sakuma,MEW 147,147,733742,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2651,https://images.tcggo.com/tcggo/storage/2663/dratini-mew-147-151-pokemon.png,https://www.tcggo.com/external/cm/2651,https://www.tcggo.com/external/tcgplayer/2651,Dratini,Dratini 147,0.09,0.1,5717,EUR,[],,,,,,,,,0.02,0.02,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.17,Common,dratini,Pokémon,https://www.tcggo.com/pokemon/151/dratini-147,sv3pt5-147,516710,singles,
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,MEW 151,151,733746,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,180,2652,https://images.tcggo.com/tcggo/storage/2664/mew-ex-mew-151-151-pokemon.png,https://www.tcggo.com/external/cm/2652,https://www.tcggo.com/external/tcgplayer/2652,Mew ex,Mew ex 151,7.54,8.03,670,EUR,,,,,,,195,,49,6,6.99,6.99,20,20,6,5,5.73,3.98,3.98,USD,245.01,5,,,,,67.86,5,,,,,,,,,55.84,5,,,,,79.78,5,243.78,5,12.29,5,22.15,5,97.21,5,,,,,,,,,370.58,2,,,,,115.52,3,EUR,6.64,8.22,Double Rare,mew-ex,Pokémon,https://www.tcggo.com/pokemon/151/mew-ex-151,sv3pt5-151,516566,singles,
2026-08-23T17:19:56+02:00,,458,Toyste Beach,toyste-beach,MEW 155,155,733750,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2653,https://images.tcggo.com/tcggo/storage/2665/big-air-balloon-mew-155-151-pokemon.png,https://www.tcggo.com/external/cm/2653,https://www.tcggo.com/external/tcgplayer/2653,Big Air Balloon,Big Air Balloon 155,0.07,0.07,10772,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.49,0.15,Uncommon,big-air-balloon,Trainer,https://www.tcggo.com/pokemon/151/big-air-balloon-155,sv3pt5-155,516717,singles,
2026-08-23T17:19:56+02:00,,462,hncl,hncl,MEW 161,161,733756,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,0,2654,https://images.tcggo.com/tcggo/storage/2666/giovannis-charisma-mew-161-151-pokemon.png,https://www.tcggo.com/external/cm/2654,https://www.tcggo.com/external/tcgplayer/2654,Giovanni's Charisma,Giovanni's Charisma 161,0.08,0.07,9213,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.81,0.17,Uncommon,giovannis-charisma,Trainer,https://www.tcggo.com/pokemon/151/giovannis-charisma-161,sv3pt5-161,516723,singles,
2026-08-23T17:19:56+02:00,,357,Yoriyuki Ikegami,yoriyuki-ikegami,MEW 167,167,733762,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2655,https://images.tcggo.com/tcggo/storage/2667/ivysaur-mew-167-151-pokemon.png,https://www.tcggo.com/external/cm/2655,https://www.tcggo.com/external/tcgplayer/2655,Ivysaur,Ivysaur 167,48.67,49.2,392,EUR,,,,60,250,,420,,74,46.99,37.99,37.99,45,45,46.99,59,59,29.99,29.99,USD,31.58,5,33.12,2,15.96,5,44.6,5,,,,,,,16.04,1,34.39,5,,,11.24,4,24.95,5,65.49,5,21.49,5,44.86,5,42.54,5,,,,,,,,,45.6,5,,,,,67.28,5,EUR,38.71,52.62,Illustration Rare,ivysaur,Pokémon,https://www.tcggo.com/pokemon/151/ivysaur-167,sv3pt5-167,516998,singles,
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,MEW 170,170,733765,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,60,2656,https://images.tcggo.com/tcggo/storage/2668/squirtle-mew-170-151-pokemon.png,https://www.tcggo.com/external/cm/2656,https://www.tcggo.com/external/tcgplayer/2656,Squirtle,Squirtle 170,89.56,90.75,387,EUR,,,155,140,280,144,542,145,145,79,85,85,90,90,79,84,84,50,50,USD,300,5,31.58,1,27.45,5,60.54,5,,,134.57,3,,,,,89.71,5,13.05,1,23.41,2,34.56,5,353.62,5,76.62,2,74.4,5,99.58,5,23.18,1,,,,,,,280.35,5,,,90.96,1,112.84,5,EUR,77.24,106.24,Illustration Rare,squirtle,Pokémon,https://www.tcggo.com/pokemon/151/squirtle-170,sv3pt5-170,502549,singles,
2026-08-23T17:19:56+02:00,,431,Tetsu Kayama,tetsu-kayama,MEW 177,177,733772,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2657,https://images.tcggo.com/tcggo/storage/2669/machoke-mew-177-151-pokemon.png,https://www.tcggo.com/external/cm/2657,https://www.tcggo.com/external/tcgplayer/2657,Machoke,Machoke 177,26.12,25.76,331,EUR,,,,,,,540,39,69,24.5,24.5,24.5,39,39,25,29,29,9.99,9.99,USD,30.03,5,,,21.95,5,29,5,,,44.67,2,,,,,23.83,5,12.51,1,8,3,15.28,5,50.03,5,12.51,5,18.24,5,35.74,5,14.89,2,,,,,,,40.21,5,,,26.68,1,31.02,5,EUR,19.98,22.09,Illustration Rare,machoke,Pokémon,https://www.tcggo.com/pokemon/151/machoke-177,sv3pt5-177,517025,singles,
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,MEW 189,189,733784,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,330,2658,https://images.tcggo.com/tcggo/storage/2670/golem-ex-mew-189-151-pokemon.png,https://www.tcggo.com/external/cm/2658,https://www.tcggo.com/external/tcgplayer/2658,Golem ex,Golem ex 189,10.34,9.56,493,EUR,,,,,29,,149,,30,8.87,6.5,6.5,27,27,8.87,16,16,7.9,7.9,USD,20.83,1,14.82,1,,,20.72,5,,,,,,,,,17.86,5,,,,,3.63,2,109.08,5,,,10.42,5,24,5,22.29,1,,,,,,,,,,,,,25.17,2,EUR,6.2,8.46,Ultra Rare,golem-ex,Pokémon,https://www.tcggo.com/pokemon/151/golem-ex-189,sv3pt5-189,517021,singles,
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,MEW 179,179,733774,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,90,2659,https://images.tcggo.com/tcggo/storage/2671/mr-mime-mew-179-151-pokemon.png,https://www.tcggo.com/external/cm/2659,https://www.tcggo.com/external/tcgplayer/2659,Mr. Mime,Mr. Mime 179,15.18,15.18,345,EUR,,,,,,20,40,,29,14.99,14,14,22,22,14.99,21,21,8.5,8.5,USD,30,5,,,18.99,5,21.25,5,,,274.22,2,,,,,25.42,5,,,6.32,1,10.7,5,119.31,5,10.39,2,13.75,5,25.86,5,41.41,4,,,,,,,115.93,5,,,,,17.83,5,EUR,11.75,12.82,Illustration Rare,mr-mime,Pokémon,https://www.tcggo.com/pokemon/151/mr-mime-179,sv3pt5-179,517028,singles,
2026-08-23T17:19:56+02:00,,476,Yano Keiji,yano-keiji,MEW 180,180,733775,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2660,https://images.tcggo.com/tcggo/storage/2672/omanyte-mew-180-151-pokemon.png,https://www.tcggo.com/external/cm/2660,https://www.tcggo.com/external/tcgplayer/2660,Omanyte,Omanyte 180,17.48,17.36,366,EUR,,,,,,,160,24,40,10,17,17,22,22,10,18,18,8,8,USD,24.72,5,,,15.29,2,20.79,5,,,62.44,3,,,39.8,1,14,5,,,4.83,1,9.57,5,49.06,5,9.67,4,11.89,5,22.29,5,20,1,,,,,,,34.78,5,,,,,17.85,2,EUR,12.11,14.49,Illustration Rare,omanyte,Pokémon,https://www.tcggo.com/pokemon/151/omanyte-180,sv3pt5-180,517031,singles,
2026-08-23T17:19:56+02:00,,457,Eske Yoshinob,eske-yoshinob,MEW 185,185,733780,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,270,2661,https://images.tcggo.com/tcggo/storage/2673/arbok-ex-mew-185-151-pokemon.png,https://www.tcggo.com/external/cm/2661,https://www.tcggo.com/external/tcgplayer/2661,Arbok ex,Arbok ex 185,10.3,9.41,449,EUR,,,,,99,,,,39,7,7.99,7.99,17.99,17.99,7,16.99,16.99,11,11,USD,31.87,1,,,,,30.94,2,,,,,,,,,35.37,5,,,7.44,1,11.5,1,69.53,5,,,11.15,5,18.84,5,,,,,,,,,65,1,,,,,35.37,1,EUR,6.44,8.35,Ultra Rare,arbok-ex,Pokémon,https://www.tcggo.com/pokemon/151/arbok-ex-185,sv3pt5-185,517014,singles,
2026-08-23T17:19:56+02:00,,526,Saki Hayashiro,saki-hayashiro,MEW 187,187,733782,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,250,2662,https://images.tcggo.com/tcggo/storage/2674/wigglytuff-ex-mew-187-151-pokemon.png,https://www.tcggo.com/external/cm/2662,https://www.tcggo.com/external/tcgplayer/2662,Wigglytuff ex,Wigglytuff ex 187,10.47,11.41,391,EUR,,,,,,,80,,60,8.99,8.5,8.5,12,12,8.99,19.5,19.5,7.4,7.4,USD,43.73,5,,,13.12,1,21.49,1,,,,,,,,,52.22,4,,,10.71,1,16.06,2,105.26,5,10.78,1,11.52,5,19.33,5,29.99,1,,,,,,,,,,,,,,,EUR,7.27,7.96,Ultra Rare,wigglytuff-ex,Pokémon,https://www.tcggo.com/pokemon/151/wigglytuff-ex-187,sv3pt5-187,517039,singles,
2026-08-23T17:19:56+02:00,,475,PLANETA Tsuji,planeta-tsuji,MEW 188,188,733783,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,310,2663,https://images.tcggo.com/tcggo/storage/2675/alakazam-ex-mew-188-151-pokemon.png,https://www.tcggo.com/external/cm/2663,https://www.tcggo.com/external/tcgplayer/2663,Alakazam ex,Alakazam ex 188,14.34,13.35,449,EUR,,,,,29,,32,,49,10,11.98,11.98,28,28,10,19.5,19.5,10,10,USD,67.75,5,,,18.81,1,29.52,5,,,,,,,19.99,2,35.67,5,,,,,20.07,5,71.92,5,10.14,2,13.38,5,21.8,5,,,,,,,,,115.97,1,,,,,22.14,2,EUR,10.89,12.39,Ultra Rare,alakazam-ex,Pokémon,https://www.tcggo.com/pokemon/151/alakazam-ex-188,sv3pt5-188,517013,singles,
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,MEW 192,192,733787,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,200,2664,https://images.tcggo.com/tcggo/storage/2676/zapdos-ex-mew-192-151-pokemon.png,https://www.tcggo.com/external/cm/2664,https://www.tcggo.com/external/tcgplayer/2664,Zapdos ex,Zapdos ex 192,15.37,15.35,471,EUR,,,,,80,49,100,35,49,12,12,12,28,28,12,20,20,13.99,13.99,USD,42.28,5,,,10.58,1,22.28,5,,,,,,,,,37.6,5,,,10,1,7.43,5,100,5,8.91,3,14.87,5,26.53,5,43.34,1,,,,,,,88.46,1,,,,,19.62,3,EUR,9.68,11.11,Ultra Rare,zapdos-ex,Pokémon,https://www.tcggo.com/pokemon/151/zapdos-ex-192,sv3pt5-192,517040,singles,
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,MEW 193,193,733788,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,180,2665,https://images.tcggo.com/tcggo/storage/2677/mew-ex-mew-193-151-pokemon.png,https://www.tcggo.com/external/cm/2665,https://www.tcggo.com/external/tcgplayer/2665,Mew ex,Mew ex 193,30.08,26.78,324,EUR,,50,59,,,,215,,70,28,19.9,19.9,50,50,28,33,33,24.9,24.9,USD,103.92,5,,,,,36.65,5,,,,,,,,,76.2,5,,,,,30,5,208.89,5,25.79,3,33.89,5,49.06,5,46,3,,,,,,,169.04,2,,,,,44.76,5,EUR,29.13,41.32,Ultra Rare,mew-ex,Pokémon,https://www.tcggo.com/pokemon/151/mew-ex-193,sv3pt5-193,517027,singles,
2026-08-23T17:19:56+02:00,,541,Misaki Hashimoto,misaki-hashimoto,MEW 174,174,733769,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,170,2666,https://images.tcggo.com/tcggo/storage/2678/nidoking-mew-174-151-pokemon.png,https://www.tcggo.com/external/cm/2666,https://www.tcggo.com/external/tcgplayer/2666,Nidoking,Nidoking 174,22.92,22.92,425,EUR,,,,,110,,249,35,47,22,21.99,21.99,39.99,39.99,22,24,24,9,9,USD,27.71,5,,,14.24,2,27.45,5,,,743.52,1,,,,,22.3,5,,,,,15.98,5,113.74,5,16.2,5,16.73,5,40.14,5,74,1,,,,,,,91.06,5,,,,,25.81,5,EUR,17.64,21.37,Illustration Rare,nidoking,Pokémon,https://www.tcggo.com/pokemon/151/nidoking-174,sv3pt5-174,517029,singles,
2026-08-23T17:19:56+02:00,,403,rika,rika,MEW 181,181,733776,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,100,2667,https://images.tcggo.com/tcggo/storage/2679/dragonair-mew-181-151-pokemon.png,https://www.tcggo.com/external/cm/2667,https://www.tcggo.com/external/tcgplayer/2667,Dragonair,Dragonair 181,50.55,52.96,359,EUR,,,,,225,85,230,29,75,45,48.99,49.98,49.99,49.99,45,61,61,26.99,26.99,USD,114.25,5,32.72,1,42.86,2,37.65,5,,,,,,,32.99,1,69.53,5,,,,,37.01,5,224.28,5,34.24,5,40.37,5,35.06,5,116.62,3,,,,,44.99,2,224.28,5,,,,,44.6,5,EUR,43.97,51.28,Illustration Rare,dragonair,Pokémon,https://www.tcggo.com/pokemon/151/dragonair-181,sv3pt5-181,517020,singles,
2026-08-23T17:19:56+02:00,,411,PLANETA Yamashita,planeta-yamashita,MEW 182,182,733777,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,340,2668,https://images.tcggo.com/tcggo/storage/2680/venusaur-ex-mew-182-151-pokemon.png,https://www.tcggo.com/external/cm/2668,https://www.tcggo.com/external/tcgplayer/2668,Venusaur ex,Venusaur ex 182,19.37,18.29,530,EUR,,,,50,99,20,159,50,37,14.99,15.99,15.99,28.75,30,14.99,24,24,17,17,USD,69.43,5,,,17.79,1,29.99,5,,,,,,,42.39,2,30.33,5,,,,,16.27,5,85.49,5,25.5,2,13.01,5,26.75,5,26.39,2,,,,,,,94.99,1,,,,,31.26,3,EUR,13.05,17.07,Ultra Rare,venusaur-ex,Pokémon,https://www.tcggo.com/pokemon/151/venusaur-ex-182,sv3pt5-182,517037,singles,
2026-08-23T17:19:56+02:00,,475,PLANETA Tsuji,planeta-tsuji,MEW 186,186,733781,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,260,2669,https://images.tcggo.com/tcggo/storage/2681/ninetales-ex-mew-186-151-pokemon.png,https://www.tcggo.com/external/cm/2669,https://www.tcggo.com/external/tcgplayer/2669,Ninetales ex,Ninetales ex 186,16.05,14.41,383,EUR,,,,,,,140,,34,12,11.89,11.89,27,27,12,22.5,22.5,10,10,USD,60.52,5,,,,,21.9,5,,,,,,,,,33.66,5,,,,,15.5,4,102.59,5,10.07,2,10.7,5,29.39,5,,,,,,,,,48.02,3,,,15.96,1,9.85,1,EUR,13.36,16.75,Ultra Rare,ninetales-ex,Pokémon,https://www.tcggo.com/pokemon/151/ninetales-ex-186,sv3pt5-186,517030,singles,
2026-08-23T17:19:56+02:00,,517,Ayaka Yoshida,ayaka-yoshida,MEW 191,191,733786,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,200,2670,https://images.tcggo.com/tcggo/storage/2682/jynx-ex-mew-191-151-pokemon.png,https://www.tcggo.com/external/cm/2670,https://www.tcggo.com/external/tcgplayer/2670,Jynx ex,Jynx ex 191,9.41,9.59,476,EUR,,,,49,,,,,35,7.98,6,6,24.9,24.9,7.98,13.5,13.5,8.3,8.3,USD,,,,,,,19.38,2,,,,,,,,,26.8,5,,,,,13.27,1,156.35,5,7.51,1,13.26,5,22.34,5,,,,,,,,,63.46,2,,,,,,,EUR,5.83,7,Ultra Rare,jynx-ex,Pokémon,https://www.tcggo.com/pokemon/151/jynx-ex-191,sv3pt5-191,517023,singles,
2026-08-23T17:19:56+02:00,,432,Whisker,whisker,MEW 175,175,733770,165,207,MEW,Pokémon,pokemon,16,https://images.tcggo.com/tcggo/storage/2496/151-logo.png,151,EUR,1769.91,EUR,1756.61,2023-09-22,1,Scarlet & Violet,scarlet-violet,151,70,2671,https://images.tcggo.com/tcggo/storage/2683/psyduck-mew-175-151-pokemon.png,https://www.tcggo.com/external/cm/2671,https://www.tcggo.com/external/tcgplayer/2671,Psyduck,Psyduck 175,54.56,54.15,290,EUR,,,,,,,545,,114,56.99,47,50,60,60,56.99,44,48.9,40,40,USD,52.25,5,,,38.33,2,54.57,5,,,257,2,,,45.11,4,89.95,5,,,26.24,2,38.17,5,324.12,5,49,5,52.78,5,64.67,5,117.66,2,,,,,,,109.08,5,,,,,71.21,5,EUR,57.64,55.47,Illustration Rare,psyduck,Pokémon,https://www.tcggo.com/pokemon/151/psyduck-175,sv3pt5-175,517035,singles,
